101,10.1
102,9.7
103,11
104,10.2
105,12.1
106,11.7
107,10.9
201,11.4
202,10.8
203,10.7
204,10.1
205,10.5
206,10.2
207,10.4
208,9.4
209,9.7
210,9.5
211,11.1
301,11.7
302,10.8
303,10.6
304,11.8
305,12.7
306,14
307,14.9
308,12.6
309,12.4
310,12.3
401,10.9
402,10.6
403,9.6
404,9.3
405,9.9
406,9.5
407,9.5
408,9.7
409,9.2
410,8.9
501,9.3
502,9.2
503,9.1
504,9
